category,img_url,product_id,product_name,price
甜餅乾,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1412101700101,義美牛奶法蘭酥,64.0
紅茶．花茶．水果茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw806d3c84/images/large/10031001001.jpg?sw=300&bgcolor=FFFFFF,1003100100124,泰山冰鎮檸檬紅茶250ml,179.0
鹹餅乾,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw32039f8c/images/large/1401111600101.png?sw=300&bgcolor=FFFFFF,1401111600112,[箱購] 卡那四重脆蒜香牛排口味 92g克 x 12Bag包/箱,432.0
綠茶．烏龍茶．其他茶飲,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw653da727/images/large/0124498_t250ml.jpeg?sw=300&bgcolor=FFFFFF,1003300500106,生活泡沫花茶TP250ml,42.0
綠茶．烏龍茶．其他茶飲,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw7201ebc7/images/large/0003045_-t250ml.jpeg?sw=300&bgcolor=FFFFFF,1003503500124,愛之味麥仔茶 TP250ml,151.0
綠茶．烏龍茶．其他茶飲,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwda61ed97/watermark/0701-indexbanner-cola.png,1003000700104,原萃包種烏龍茶580ml,72.0
綠茶．烏龍茶．其他茶飲,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw1309e8fa/watermark/ic4.png,1003301000101,黑松茶花綠茶 1230ml,31.0
汽水,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwea131eb5/images/large/0276467_330ml.jpeg?sw=300&bgcolor=FFFFFF,1000201800106,黑松沙士330ml,85.0
紅茶．花茶．水果茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwa8435a70/images/large/10034025001.jpg?sw=300&bgcolor=FFFFFF,1003402500106,泰山冰鎮水果茶-250ml,45.0
紅茶．花茶．水果茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw7df4ea94/images/large/1003101100101_NR_00.png?sw=300&bgcolor=FFFFFF,1003101100101,統一麥香阿薩姆紅茶1250ml,33.0
豆乾．肉乾．海苔,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw38a96d34/images/large/1420405600101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1420405600101,MM象泰式烤海苔-香烤魷魚風味,119.0
甜餅乾,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwebf5e01e/images/large/1410406400101.jpg?sw=300&bgcolor=FFFFFF,1410406400101,義大利CAMPIELLO數字餅乾,149.0
烘培糕餅,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwb960a072/images/large/0253772_ad-.jpeg?sw=300&bgcolor=FFFFFF,1411020400101,義大利AD減糖果醬餡餅-蘋果,69.0
營養保健食品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwfa4ea3d1/watermark/10times.png,1232600500103,[箱購]紅牛聰勁即溶乳清蛋白-可可風味2LB磅 x3桶/箱,2997.0
鹹餅乾,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwd1cd4752/images/large/0224805.jpeg?sw=300&bgcolor=FFFFFF,1400019700112,[箱購]萬歲牌米果綜合果辣味 200g克 x 12包/箱,2388.0
營養保健食品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwfa4ea3d1/watermark/10times.png,1232609600103,紅牛聰勁即溶乳清蛋白-珍珠奶茶風味 2磅x3桶/箱,2997.0
鹹餅乾,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwd261c0e7/images/large/0224803.jpeg?sw=300&bgcolor=FFFFFF,1400019600112,[箱購]萬歲牌米果綜合果鹽味200g(20gx10)x12Bag包,2388.0
營養保健食品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwfa4ea3d1/watermark/10times.png,1232603700103,[箱購]紅牛聰勁即溶乳清蛋白-花生巧克力風味 2磅x3桶/箱,2997.0
營養保健食品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwfa4ea3d1/watermark/10times.png,1232700600103,紅牛聰勁即溶乳清蛋白-曼特寧2磅x3桶/箱,2997.0
甜餅乾,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1413102700101,義美牛奶夾心酥-400g,92.0
洋芋片．薯條,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw17477e99/images/large/1402338200101.png?sw=300&bgcolor=FFFFFF,1402338200101,樂事自然美味和風薄鹽海苔口味70g,40.0
紅茶．花茶．水果茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw3762303a/images/large/1003190900101.png?sw=300&bgcolor=FFFFFF,1003190900103,KIRIN 午後紅茶-無糖紅茶 500ml,89.0
茶飲．咖啡,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw9d8e3205/images/large/1003201300106_NR_00.png?sw=300&bgcolor=FFFFFF,1003201300106,統一麥香奶茶TP375ml,79.0
綠茶．烏龍茶．其他茶飲,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwda61ed97/watermark/0701-indexbanner-cola.png,1003004800104,原萃鐵觀音580ml,72.0
蔬果汁,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw6802ad46/images/large/1001402800124.jpg?sw=300&bgcolor=FFFFFF,1001402800106,光泉果汁時刻芭芒柳汁TP250ml,44.0
綠茶．烏龍茶．其他茶飲,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw801836bb/images/large/1003307300104.jpg?sw=300&bgcolor=FFFFFF,1003307300104,悅氏日式綠茶550ml,100.0
綠茶．烏龍茶．其他茶飲,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwca6dcd0b/images/large/0030702_-2000ml.jpeg?sw=300&bgcolor=FFFFFF,1003307500101,悅氏茶花綠茶無糖-2000ml,39.0
紅茶．花茶．水果茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw8149e152/images/large/0003038_t250ml.jpeg?sw=300&bgcolor=FFFFFF,1003404200106,光泉茉莉蜜茶TP250ml,44.0
紅茶．花茶．水果茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw1f0f98b8/images/large/0238947_250ml.png?sw=300&bgcolor=FFFFFF,1003499900106,光泉正庄蜂蜜菊花茶250ml,45.0
洋芋片．薯條,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw920179d9/images/large/1402221200101.jpg?sw=300&bgcolor=FFFFFF,1402221200101,樂事波樂香酥雞腿85g,40.0
紅茶．花茶．水果茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw70580d41/images/large/1003400400106.png?sw=300&bgcolor=FFFFFF,1003400400124,立頓檸檬紅茶TP250ml,159.0
甜餅乾,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw30a4a531/images/large/1412103300101.png?sw=300&bgcolor=FFFFFF,1412103300101,CROWN起司夾心餅乾,78.0
蔬果汁,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw35d5df66/images/large/0014769_t250ml.jpeg?sw=300&bgcolor=FFFFFF,1001409000106,波蜜多果汁TP250ml,40.0
鹹餅乾,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1400021400101,有田海苔小卷(便利包)50g,41.0
豆乾．肉乾．海苔,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw2e185092/images/large/0132507_-.jpeg?sw=300&bgcolor=FFFFFF,1420009100101,原味巡禮老滷豆干-滷肉珍味,39.0
洋芋片．薯條,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwc719ff45/images/large/1402009700101.jpg?sw=300&bgcolor=FFFFFF,1402009700101,滿天星原味40G,20.0
綠茶．烏龍茶．其他茶飲,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw896ab10a/images/large/1003303200124.png?sw=300&bgcolor=FFFFFF,1003303200106,生活泡沬綠茶330ml,60.0
洋芋片．薯條,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw40851edc/images/large/1402005000101.jpg?sw=300&bgcolor=FFFFFF,1402005000101,滿天星原味72G,36.0
綠茶．烏龍茶．其他茶飲,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw0a039630/images/large/1003306700104.png?sw=300&bgcolor=FFFFFF,1003306700104,光泉冷泡茶朝露綠茶585ml,69.0
紅茶．花茶．水果茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwb11177b8/images/large/1003192200124.png?sw=300&bgcolor=FFFFFF,1003192200106,生活泡沬紅茶330ml,60.0
機能飲料,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw20f9172d/images/large/0168589_160ml.jpeg?sw=300&bgcolor=FFFFFF,1002400400106,開心成長可爾必思蘋果口味160ml,67.0
紅茶．花茶．水果茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwe48f3274/images/large/0222811_-250ml.jpeg?sw=300&bgcolor=FFFFFF,1003401900106,御茶園特上檸檬茶 250ml,45.0
紅茶．花茶．水果茶,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw32a25232/watermark/0601-indexbanner-tqf.png,1003400300124,茉莉茶園茉香柚茶 250ml,174.0
鹹餅乾,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw7d6b4250/images/large/1401110100101.png?sw=300&bgcolor=FFFFFF,1401110100101,多力多滋醬烤豬五花口味99g,36.0
洋芋片．薯條,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwfde39bcd/images/large/1402327100101.png?sw=300&bgcolor=FFFFFF,1402327100101,品客起司口味洋芋片102g,55.0
鹹餅乾,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw38760447/images/large/1401401800101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1401401800101,上好佳歡樂小點心洋蔥圈 90g(18小包),60.0
