category,img_url,product_id,product_name,price
罐頭,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwce39dbdf/images/large/0168118.jpeg?sw=300&bgcolor=FFFFFF,1482000900103,大茂幼條瓜,87.0
泡麵,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450207700103,統一肉燥碗麵-85gx3,57.0
泡麵,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450301300103,統一鮮蝦碗麵-83g,57.0
泡麵,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwbd452584/images/large/0181908_-200g.jpeg?sw=300&bgcolor=FFFFFF,1450200400112,一度贊-爌肉(碗) 200g,512.0
泡麵,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450201100103,來一客-京燉肉骨-71g,65.0
泡麵．麵條,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450501400103,維力炸醬麵(碗) 90g,60.0
泡麵,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450201400103,來一客-肉燥菠菜-67g,65.0
泡麵,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450301900103,統一阿Q桶麵生猛海鮮(碗)98gx3,89.0
泡麵,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450000000105,味味A排骨雞麵(袋)90gx5,76.0
泡麵,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450001300103,味味A小排骨雞麵(碗)90gx3,57.0
泡麵．麵條,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw70637000/images/large/0215695_-90g.jpeg?sw=300&bgcolor=FFFFFF,1450501400112,維力炸醬麵(碗) 90g,239.0
泡麵．麵條,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450504700102,維力大乾麵紅油擔擔風味碗麵110g,56.0
泡麵,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450100300101,維力大乾麵蔥燒牛肉風味桶麵105g,28.0
泡麵,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450304800101,日清合味道酸辣蝦味杯麵,38.0
肉鬆,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1483301300101,新東陽 精緻海苔肉鬆 212g,191.0
泡麵,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw0225c234/images/large/1450305500101-.jpg?sw=300&bgcolor=FFFFFF,1450305500101,Mykuali檳城福建蝦味杯麵,59.0
罐頭,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw4d4cea37/images/large/1482100100101.png?sw=300&bgcolor=FFFFFF,1482100100101,大茂幼筍玻璃瓶350g,49.0
泡麵,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwc62a1b06/images/large/1450101300112_NR_00.jpg?sw=300&bgcolor=FFFFFF,1450101300112,統一阿Q紅椒牛肉(碗)101g,356.0
泡麵,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450300300103,來一客-鮮蝦魚板-63g,65.0
泡麵．麵條,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450504100105,科學麵-原味(包)40gx5,50.0
泡麵,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450200700103,味王香菇肉羹湯碗麵88g,58.0
泡麵．麵條,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450503100103,統一阿Q桶麵韓式泡菜麵102gx3,89.0
調味品,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw009540fc/images/large/1460402700101.png?sw=300&bgcolor=FFFFFF,1460402700101,小磨坊香蒜黑胡椒調味料27g,47.0
泡麵,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwfe2ecd39/images/large/1450541400101.jpg?sw=300&bgcolor=FFFFFF,1450541400101,三洋札幌味噌風味拉麵,69.0
泡麵,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw9d9da195/images/large/1450100600101.jpg?sw=300&bgcolor=FFFFFF,1450100600101,一度贊蕃茄牛肉碗麵185g,47.0
罐頭,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw43bcc5d6/images/large/1482001400103.jpg?sw=300&bgcolor=FFFFFF,1482001400103,【純素】愛之味青脆菜心180g,108.0
泡麵,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450009200103,一度贊剝皮辣椒雞肉袋麵185g,129.0
罐頭,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1484100100103,【全素】大茂香菇麵筋 170g,105.0
調味品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1463212100101,Kewpie調味義大利麵醬香蒜辣椒,99.0
泡麵,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw985d6fd6/images/large/1450199900102.jpg?sw=300&bgcolor=FFFFFF,1450199900102,味味一品天香川味牛肉麵176g,92.0
泡麵,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450203800101,出前一丁北海道小麥粉豬骨湯味速食麵,157.0
罐頭,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw9ecda206/images/large/0005331_120g.jpeg?sw=300&bgcolor=FFFFFF,1482100300103,【純素】愛之味珍保玉筍120g,108.0
泡麵．麵條,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450704500101,QQ三色稜紋貝殼麵500g,59.0
調味品,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw0776331c/images/large/1460001000101.jpg?sw=300&bgcolor=FFFFFF,1460001000101,小磨坊自調式研磨器玫瑰鹽78g,109.0
調味品,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw8263c286/images/large/1462000600101_NR_00.png?sw=300&bgcolor=FFFFFF,1462000600101,龜甲萬甘醇薄鹽醬油1600ml,115.0
調味品,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwa9809347/images/large/1461600600101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1461600600101,工研烏醋 600g,43.0
罐頭,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1484000300103,大茂大土豆麵筋170g,84.0
泡麵,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450108600103,一度贊-紅燒牛肉(袋) 200g,129.0
泡麵,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwee7cf4ad/images/large/0181915_-185g.jpeg?sw=300&bgcolor=FFFFFF,1450106500102,一度贊-老甕牛肉麵(碗) 185g,86.0
泡麵,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450101400105,統一辣味蔥燒牛肉(包) 90g,78.0
泡麵,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450200600104,拉麵道-日式豚骨(袋)94g,72.0
泡麵,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450205400102,味味一品原汁珍味爌肉(碗)190g,92.0
泡麵,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450200900105,統一肉燥(包) 85g,78.0
沖泡飲品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1436101000101,馬玉山黑芝麻紫米堅果飲 30克x12,105.0
泡麵,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450208100105,味味麵精燉肉燥湯麵(包) 78g,65.0
罐頭,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwf803882c/images/large/0005393_170g.jpeg?sw=300&bgcolor=FFFFFF,1484000600103,【純素】愛之味土豆麵筋170g,108.0
泡麵,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450300000105,統一鮮蝦麵(包)83g,78.0
泡麵,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1450200200105,真爽精燉豬肉風味麵80g,65.0
調味品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1437002000101,台糖貳號砂糖500克,18.0
